suite,x_name,x_value,trial_id,seed,snr_db,variant,variant_label,failed,error,resolved_config_hash,y_noisy_hash,base_y_noisy_hash,nested_receiver_noise_convention,reference_sigma2,stage1_output_hash,candidate_hash,reference_type,peb_position_m,position_error_m,clock_error_ns,channel_nmse,noisy_fit_nmse,outlier,raw_objective_final,total_objective_final,stage1_position_error_m,stage1_delay_rmse_ns,stage1_delay_max_abs_error_ns,stage1_min_delay_separation_ns,stage1_panel_pairing_correct,stage1_runtime_s,mksc_projection_runtime_s,common_geometry_runtime_s,anchor_refresh_runtime_s,stage3_runtime_s,deployment_runtime_s,rss_mb_before,rss_mb_peak,rss_mb_after,memory_measurement,optimizer_evaluations,clock_interval_evaluations,clock_certified,clock_certificate_gap,clock_branch_ambiguous,outer_safeguard_used,selected_candidate,stage1_evs_union_rank,stage1_evs_retained_energy_fraction,stage1_assignment_margin,stage1_max_rank1_ratio,common_geometry_hessian_min_eig,common_geometry_hessian_condition,stage1_basin_acquired,receiver_mode,N,T,K,M_A,M_R,p_true_x,p_true_y,p_true_z,target_delay_separation_ns,achieved_delay_separation_ns,polarization_overlap_target,polarization_overlap_achieved,delay_error_tolerance_ns,pole_collapse_tolerance_ns,estimated_path_count,resolution_success,resolution_failure_reason
evs_resolvability,delay_separation_ns,2.0,177,3517989765,-10.0,proposed_dual_pol,MKSC-GI-balanced + CCOP-JVP [dual_pol],False,,714069f74333cdd75d63bea26ef0e7dca5e6e62870e4b1b6d126c5b6b5474f4a,2a1b29b69073053cd866541c44209f43414d071de280f496be0793570b205fb3,9b8f8e5a3007a8acfe6c39503598acdd88b0fadea70991d67d84265162e87c56,fixed_full6d_reference_sigma2,1.3448263229326607,0689e6d043969a64a31b3cc3abe4dd813b6448a63be0214a827fd74f23c4e594,03d35ac5bea2aa882afa17057c31a88b50a641d5f1eaacf8fcbe8a66694a39c9,,,1.0976491514688786,3.3186355793134323,0.9978993415328968,0.9998096848010252,True,0.501107363513347,0.501107363614912,1.0444880390361173,28.995627391922056,50.108848709224844,0.7520082492261321,False,23.716372590512037,1.3785971440374851,1.5585842095315456,0.23494070023298264,1.0153013486415148,24.731673939153552,,,,,16,3654,True,3.6452834119110217e-11,False,False,ccop_lbfgsb,6,0.27251561638121413,0.012764574752776843,0.9814847312625935,-0.04449815880181538,90.53144480480805,False,dual_pol,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,False,panel_pairing_error
evs_resolvability,delay_separation_ns,2.0,177,3517989765,-10.0,proposed_full_6d,MKSC-GI-balanced + CCOP-JVP [full_6d],False,,c473c03fe11d2cba1edf827eee76401f4c7af2d4b5da557fcd06a9dc230746b5,9b8f8e5a3007a8acfe6c39503598acdd88b0fadea70991d67d84265162e87c56,9b8f8e5a3007a8acfe6c39503598acdd88b0fadea70991d67d84265162e87c56,fixed_full6d_reference_sigma2,1.3448263229326607,dc2c566627938ab75d9c23fb32df3f3d1f4fe61b9b69e2678c572b137136f28a,fa35b1afca3a463e99852e3b030fac3c7a4d61a240083d542cea79ea0f82770f,,,0.0006053235693383148,0.0014754231904109591,2.4564342801164622e-05,0.9088191315425811,False,1.3459976752467586,1.345997675488243,0.0010997008793716299,0.19089947629698262,0.32493412314739056,1.94829883661977,True,21.322922345250845,0.8575810492038727,0.9005778338760138,0.08369987923651934,0.44481125473976135,21.767733599990606,,,,,14,3488,True,1.0562947107236521e-10,False,False,ccop_lbfgsb,6,0.14776054307509667,4.206201447333666,0.5316599812589075,7.545040870008879,75.78595893897823,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,True,
evs_resolvability,delay_separation_ns,2.0,177,3517989765,-10.0,proposed_scalar,MKSC-GI-balanced + CCOP-JVP [scalar],False,,a260d77d1736840556142a2cf9fb019829dfcf0d1d49670538609455b824c363,e0d0cc5454bfa9dd44dfa4f4c7266b88eb4d395aa8ef5898cdc29f974bed66c2,9b8f8e5a3007a8acfe6c39503598acdd88b0fadea70991d67d84265162e87c56,fixed_full6d_reference_sigma2,1.3448263229326607,695d215ac543cefb2e602bcab51a51dbcf43362cd89eff7b358ca0c50ab9425e,31c6d734c8149954264d18b190ff046224a40d34464769a2d15c11a01dc2fcbb,,,0.5988734199901677,1.9878413417282257,0.8894134235860084,0.9947910567444117,True,0.23383417017256522,0.23383417018590377,0.5644983272554098,32.64989742303229,56.332955670989655,7.0026829551398855,True,23.74737878050655,0.9950113752856851,2.694376578554511,0.2616571933031082,1.2329460438340902,24.98032482434064,,,,,15,3593,True,6.760392804056606e-12,False,False,ccop_lbfgsb,3,0.22601998855565453,0.26927962858178084,0.9789604177122417,1.1574194880592197,171.25023875946232,False,scalar,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,False,delay_error
evs_resolvability,delay_separation_ns,2.0,178,1866867038,-10.0,proposed_dual_pol,MKSC-GI-balanced + CCOP-JVP [dual_pol],False,,a7a1b0c76b242f394a178698541347b4ac81e8e802ac6b39343c8a282f5154e2,99c0f9d0d59b92eec3186c5a658769580681174380b1267f1b24223a26d3521c,b5c1068602ffe9f45102986423f7c6d8c997876d18b0b1c09827bfcb92774601,fixed_full6d_reference_sigma2,6.270517989263833,430c391d095debeb97d4355705fb5cd384854780e842728a10c5b035c372c69c,05727be76bd0a3be759d10bd6535d399841784f818ee00822b3a03762e149e2d,,,0.6336169429889456,0.07221017412108188,0.5185690711752587,0.9474087793545695,True,2.2214538883365194,2.2214799526097395,1.737686099695161,34.6065015751353,59.7745661531311,1.9901483230349808,False,10.922028898261487,0.3642116729170084,1.1879882281646132,0.07110039982944727,1.0845433585345745,12.006572256796062,,,,,44,10198,True,1.7975231180066153e-10,False,False,ccop_lbfgsb,6,0.27669133372527666,0.059867229535913995,0.9856018039603727,0.1626650794470533,5646.515623722738,False,dual_pol,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,False,panel_pairing_error
evs_resolvability,delay_separation_ns,2.0,178,1866867038,-10.0,proposed_full_6d,MKSC-GI-balanced + CCOP-JVP [full_6d],False,,f020da7af2ef5fd50708f9cf000feb585a5c461b063b6f5f9685e46fd129d3f2,b5c1068602ffe9f45102986423f7c6d8c997876d18b0b1c09827bfcb92774601,b5c1068602ffe9f45102986423f7c6d8c997876d18b0b1c09827bfcb92774601,fixed_full6d_reference_sigma2,6.270517989263833,1bc69a5c55fe4df3de541c640ed36cbd18a62b8a1160756e129f59420be9f70a,96e1194af2492bfec73979445d42b761edd97f91d32706c83e8ec419ab38283f,,,0.00034548501283867514,0.0015830398710923862,2.4464105458237247e-05,0.908828037181766,False,6.263046904620724,6.263046904834043,0.0006112907513139415,0.0315736544574923,0.0536837151781572,1.9559753759035305,True,11.075202688574791,0.37250192277133465,0.8053994374349713,0.07575620338320732,0.3587188767269254,11.433921565301716,,,,,13,3233,True,6.560923797195077e-10,False,False,ccop_lbfgsb,6,0.14814324021579134,6.4507301321332955,0.30248339776709987,9.446164476942387,71.17201132949663,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,True,
evs_resolvability,delay_separation_ns,2.0,178,1866867038,-10.0,proposed_scalar,MKSC-GI-balanced + CCOP-JVP [scalar],False,,b75b81a56d5392bf81f61b193d9b3f74b91ab598b550bdc827d9f3348e41fc7b,848292afc609c880f8d50e24fc468b275347a9d0fbe63b1b55b50e68ab4e7d27,b5c1068602ffe9f45102986423f7c6d8c997876d18b0b1c09827bfcb92774601,fixed_full6d_reference_sigma2,6.270517989263833,5a5d296b528ada6d6bd8be435c7c5eef8b496081f92c164c2af845ee9f799726,6b4183d104a724b2b41f59fd7dc66bab3e77b8b9be4d39ed8cd436ee713b828a,,,1.283296268622506,0.9564143505751505,0.9994518696931508,0.9999751104720666,True,1.0938478045688111,1.093847804732664,1.2123316175788625,44.87320278405052,77.65196234375358,4.786800600348945,True,10.179137226194143,0.3630627915263176,0.8348458781838417,0.07134546898305416,0.6172565473243594,10.796393773518503,,,,,24,5322,True,3.5091325416997025e-11,False,False,ccop_lbfgsb,3,0.22482215184608903,0.09452246502882504,0.9610951915313045,0.040587117225702976,5909.559803334161,False,scalar,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,False,delay_error
evs_resolvability,delay_separation_ns,2.0,179,3027505276,-10.0,proposed_dual_pol,MKSC-GI-balanced + CCOP-JVP [dual_pol],False,,a7c35e740ca5129acf862751bdd4758254f0b79a10411036c8c809fd0ccc44c3,20741731f5afb42d81280da58698c632a5a3ad8914039dd938a973814e374ad1,409f21b6cd86d3d995c22e13aa57e49e3c40b72d83b2cf13a064cfb902882f95,fixed_full6d_reference_sigma2,3.9917156032153542,bc7ce17ee37b6e34a441418c3d10ae744099f603871efaf546c30711144ddce0,df78baa9b82da7bd9b5eda62d296b10f8fdbc303e13cc4a14032bf243efc5012,,,0.6254561256107632,0.00011579615275040156,0.5045380312968133,0.9486332210342051,True,1.4074878806775029,1.4074878868906295,0.6413058726500126,52.095178048900415,90.14452099462007,1.9150013235233785,False,22.069982040673494,0.9565707081928849,2.564233986660838,0.19389690831303596,1.2752315998077393,23.345213640481234,,,,,20,4920,True,1.1809310495981852e-10,False,False,ccop_lbfgsb,6,0.2711076913193752,0.015885393054753238,0.9573919748168724,0.8447414738196097,303.7620459987586,False,dual_pol,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,False,panel_pairing_error
evs_resolvability,delay_separation_ns,2.0,179,3027505276,-10.0,proposed_full_6d,MKSC-GI-balanced + CCOP-JVP [full_6d],False,,2469f996d7ef234b4d102652d0e582d7d53759056d08c887e26f43b1d2e21a56,409f21b6cd86d3d995c22e13aa57e49e3c40b72d83b2cf13a064cfb902882f95,409f21b6cd86d3d995c22e13aa57e49e3c40b72d83b2cf13a064cfb902882f95,fixed_full6d_reference_sigma2,3.9917156032153542,4bf87b194248cfc0b86736902c1ebe4ee6a09e5c00a748fcc514cf57d753eca5,d6bab37941d300016fba5e5c4df524aebd472861dcc5ddc143c2ba40e5c28117,,,0.0007830562408095338,0.0013464800435281415,6.0095166029320026e-05,0.9091574540604697,False,3.988692583206432,3.988692583533167,0.0016146424951490022,0.03339226889529887,0.0430706777962656,1.929729012345407,True,23.154616528190672,0.9249274590983987,2.295036790892482,0.24921258818358183,1.0054230503737926,24.160039578564465,,,,,12,3002,True,1.2701827361804024e-10,False,False,ccop_lbfgsb,6,0.1472504244034655,4.850426100650264,0.4787024981626271,8.977806099992957,73.34301773992,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,True,
evs_resolvability,delay_separation_ns,2.0,179,3027505276,-10.0,proposed_scalar,MKSC-GI-balanced + CCOP-JVP [scalar],False,,91eb3d00a4761327ff4698bfc048098fcc6a78216c8dd570d6911f5c0a37ca3d,33065570981b8a12e88aad2cc4d4929f9bdcc690c92bc2bac7a7fa5d133b1673,409f21b6cd86d3d995c22e13aa57e49e3c40b72d83b2cf13a064cfb902882f95,fixed_full6d_reference_sigma2,3.9917156032153542,7e587ed7a57712120b9622deaf70ac47ed5078ce14abec9b86df8610adfa6694,cc5eca0323c5c7609e92f7a8c49b84f4060f41f01f48740d48e4bfdcdf6bc063,,,1.492206482497109,2.410659529989317,0.9984292954677325,0.9999266575372302,True,0.6994851455857832,0.6994851460617372,1.505252515038121,68.72489954538152,118.15321449998012,12.27754167045291,False,19.71816893387586,0.7929723961278796,1.9084434686228633,0.15906599815934896,0.5777874011546373,20.295956335030496,,,,,8,1788,True,5.449601841401928e-11,False,False,ccop_lbfgsb,3,0.22620515183615808,0.0067195837798770105,0.9810306693684567,-7.491643495105663,13.190359514473311,False,scalar,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,False,panel_pairing_error
evs_resolvability,delay_separation_ns,2.0,180,3252981564,-10.0,proposed_dual_pol,MKSC-GI-balanced + CCOP-JVP [dual_pol],False,,508445ceb6a2aebffe891728b3e9b5c9d57b46ad024df600d68514927fc85211,a895412c9ef7ccfc1e87953eb70095452f1f1f4e4f75f789af125af4760d62a2,9baa95b5054501509b3b06b2a9472e7e8e9a9c20b10cbbcb85b2db40a4b86cdc,fixed_full6d_reference_sigma2,4.803454982730104,c066eba98a056381c1245ef4852e4fee826c1fc42e27cd881356cc69b3955819,f4a5aaf96b7d818e3f84fae539fa366e4b39057dafd641cc25b2216bff475034,,,0.002327340348694665,0.0028228736156680426,0.5015356409278939,0.9703984828002619,False,1.6533546075451138,1.653354607545119,0.00239985999706579,3.845322526794764,6.657937866927186,2.1238332426319153,False,21.412039312534034,0.9493737854063511,1.7914372747763991,0.2692701844498515,0.8674933649599552,22.27953267749399,,,,,9,2229,True,5.438553311402453e-11,False,False,ccop_lbfgsb,6,0.23558096288281324,0.3826586858089942,0.9612710403515645,7.64370904776248,71.44729825692939,True,dual_pol,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,False,panel_pairing_error
evs_resolvability,delay_separation_ns,2.0,180,3252981564,-10.0,proposed_full_6d,MKSC-GI-balanced + CCOP-JVP [full_6d],False,,177f1983273fdb25c623665fde5c2cf38e7159183f3eafb617dd4c50d6c455e4,9baa95b5054501509b3b06b2a9472e7e8e9a9c20b10cbbcb85b2db40a4b86cdc,9baa95b5054501509b3b06b2a9472e7e8e9a9c20b10cbbcb85b2db40a4b86cdc,fixed_full6d_reference_sigma2,4.803454982730104,8b77594888195b751d4a46a6abe7156387989ff1e81e36b160a652f0d9e5a348,039997b185f6b597eaa6c524278609fde9d6756819131efabf167f814d14e69f,,,0.00047313995830609135,0.0011268049043912701,4.5684435931647054e-05,0.9090615448793883,False,4.800003660670224,4.800003660847427,0.0016512600704850346,0.04422619158160879,0.05627596161010368,1.946313762146687,True,20.725211719982326,1.183974321000278,1.459068600088358,0.15148923825472593,0.9351321859285235,21.66034390591085,,,,,12,3000,True,1.3579960436583773e-10,False,False,ccop_lbfgsb,6,0.14722541983564677,6.897073893421093,0.25269913800962174,10.761247772904914,69.60342286285017,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,True,
evs_resolvability,delay_separation_ns,2.0,180,3252981564,-10.0,proposed_scalar,MKSC-GI-balanced + CCOP-JVP [scalar],False,,bf7c37d87925d37d2a0a3f44972a22daee160e01df852ea5cf511f61e95db3b2,df92ceb2d6fe89c3ba94e38c5e3062e192232a1ebbca1b763fbf157bd33ef982,9baa95b5054501509b3b06b2a9472e7e8e9a9c20b10cbbcb85b2db40a4b86cdc,fixed_full6d_reference_sigma2,4.803454982730104,4461d062eefd2273d6675d4b5db11e508c196fbba2c4f336930697aa7fd43fa1,c74ac6228ce01874cabca7d6ab7600456a2c3e44782fca0a25fda279327cad65,,,0.631539891221174,0.11448863001935353,0.8921311703168184,0.99864018193833,True,0.8095697917313144,0.8095697917391277,0.6458975675004044,24.33362045088368,41.8331962871508,7.193977005246771,True,21.84364392608404,0.9877402856945992,3.2342168148607016,0.27208581753075123,1.538660771213472,23.382304697297513,,,,,19,4503,True,1.685601540768349e-11,False,False,ccop_lbfgsb,3,0.19783117039930226,0.053271395119351264,0.9693002878661908,0.6091113106003471,328.45510275179464,False,scalar,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,False,delay_error
evs_resolvability,delay_separation_ns,2.0,181,3796304915,-10.0,proposed_dual_pol,MKSC-GI-balanced + CCOP-JVP [dual_pol],False,,41dcd7fe25c66232396a818a67c482ecc982126006b1ca309903f09ee957e5f6,7ca481eb1f27b2ac16bdae9e29c53cd7767035ea8bff0b1b29333df14a4f6974,1c88b980ea238e4d0802b0df7c5251e9f5264529795da4d22641fda1eb0b51cd,fixed_full6d_reference_sigma2,3.7795121716687112,71b5fff863dd2e3af40fc95f3c2703c7139cbe584e4b4fa81ebb55fcb8b2deb2,1829d785f02fb595fc637366f04c6f642606e482fc71275ab05d044decd98d1f,,,0.001567654995231907,0.009599278682546694,0.5007633986437088,0.9820365457413166,False,1.2835993926276974,1.2835993926280482,0.003868578387722012,0.6573863352065101,1.1062980367793211,1.6565108040424739,True,17.576308127492666,0.7703354097902775,2.172270504757762,0.21049172431230545,0.7914743153378367,18.367782442830503,,,,,11,2709,True,1.0749304797245135e-10,False,False,ccop_lbfgsb,6,0.21586866606170727,0.6944038991154801,0.9460838167654878,5.9429190085445125,80.63040950200741,True,dual_pol,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,False,delay_error
evs_resolvability,delay_separation_ns,2.0,181,3796304915,-10.0,proposed_full_6d,MKSC-GI-balanced + CCOP-JVP [full_6d],False,,68d659471cbf8a0fb6ec1471ccf2ec66a55b385a90d1f09fb84c4929f3c678db,1c88b980ea238e4d0802b0df7c5251e9f5264529795da4d22641fda1eb0b51cd,1c88b980ea238e4d0802b0df7c5251e9f5264529795da4d22641fda1eb0b51cd,fixed_full6d_reference_sigma2,3.7795121716687112,e249705948f6875204fb15442c8dc46ac7ed5156c8cf97651420686362d79442,0600a77a8ee2191134602e2de2fce88dce0053bf829b0c6f94588f6c3a2f36b3,,,0.0005303601585097088,0.0004567509891616166,3.712713367555778e-05,0.9090893720919787,False,3.781608147029742,3.7816081494127163,0.0011681366940623353,0.07214593106421,0.1244729429321447,1.8657617650457017,True,20.59200677089393,0.8818832151591778,2.669538864865899,0.236768770031631,0.9799279700964689,21.5719347409904,,,,,13,3241,True,9.235566808673043e-11,False,False,ccop_lbfgsb,6,0.14781022259942633,7.161061249923983,0.33160236820635514,8.653031206206247,75.76456257217093,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,True,
evs_resolvability,delay_separation_ns,2.0,181,3796304915,-10.0,proposed_scalar,MKSC-GI-balanced + CCOP-JVP [scalar],False,,f2d1339dcb214676e37cbcef7ffd37a5cd4fd34ff00e6a9a0ef675a0c119d831,d0ef5d4adde1658dc8c7f1603b37fa06c1e53326b4e14e7dbefc8f86e2bc046f,1c88b980ea238e4d0802b0df7c5251e9f5264529795da4d22641fda1eb0b51cd,fixed_full6d_reference_sigma2,3.7795121716687112,62abd40ee46095ae51490119b866fd7917979ef6a9e63723ae4dcc3ec993df1d,31daf51de9e833ffe36a61220432f4f5397b4d7ceb4c1fdbdc349b7fa2b86944,,,1.6325284581383568,2.1604558988702656,0.9991000581139762,0.9999895356368954,True,0.6344590852551182,0.6344590852641021,1.7314259257728797,55.84428119080089,89.72461498910107,34.166949737109995,False,16.149537387304008,0.784354442730546,2.229552673175931,0.18287624418735504,0.8019609227776527,16.95149831008166,,,,,14,3064,True,3.977741881331085e-11,False,False,ccop_lbfgsb,3,0.19267353811095617,0.08187579979070492,0.9597976517455857,-0.012305974373058427,6158.168315831167,False,scalar,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,False,panel_pairing_error
evs_resolvability,delay_separation_ns,2.0,182,3833159588,-10.0,proposed_dual_pol,MKSC-GI-balanced + CCOP-JVP [dual_pol],False,,42fb61b887df301bbe1c25f71aa452f2267f36f6faa1fef445237d50ee7546ea,acebefccd3454ba5ad469d5575444ec36d810ac706c604612b5b45ea5d1c5add,c4ec44d7d246c07bb163c1919d4000f52bded6df8d4552784f0479aa328daa73,fixed_full6d_reference_sigma2,3.0684696221166283,8f055b92953f541c52749e3ade77bbfdd03e23b62f77eeaacba0c3f27bb0a40c,4dbbbc9d029f39aa72c9c43971c628a09aa7aaf071acdefc765ee69d9d533395,,,1.995177389228936,2.8519690524437484,0.9971152024415039,0.9997051480311049,True,1.1101087836447519,1.1101087847872169,1.9906175932930847,10.802771173485354,18.28996854135682,1.8713455839867512,True,20.052503651939332,0.7987557174637914,1.4108214182779193,0.13462957367300987,0.4854384968057275,20.53794214874506,,,,,10,2290,True,2.6581797609620276e-11,False,False,ccop_lbfgsb,6,0.2517995510126198,0.17148114040281914,0.9777636750679426,-2.324313401310601,13.20708257584391,False,dual_pol,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,False,delay_error
evs_resolvability,delay_separation_ns,2.0,182,3833159588,-10.0,proposed_full_6d,MKSC-GI-balanced + CCOP-JVP [full_6d],False,,887ca678949661f462b7d4b4793ef2178241ce5413d9241cf1977039f6e4f78e,c4ec44d7d246c07bb163c1919d4000f52bded6df8d4552784f0479aa328daa73,c4ec44d7d246c07bb163c1919d4000f52bded6df8d4552784f0479aa328daa73,fixed_full6d_reference_sigma2,3.0684696221166283,a9e7a4848a4e9aa066732f282877b8b978a7aa3c087b8821feb49d4351b936fc,8cafdf07975b2fa3cb8212d0a02e7e6203d581e7299b3d37542706dcca3b0428,,,0.0014057280224765716,0.006770147236785808,5.846211988083889e-05,0.9088761213874194,False,3.066858024009125,3.0668580241250574,0.00275123753574757,0.028586250318049223,0.04596751526714066,1.9613994214510748,True,23.117970927618444,0.8896616185083985,1.5831550220027566,0.20397588331252337,0.7500119302421808,23.867982857860625,,,,,12,3024,True,1.1086015585831812e-10,False,False,ccop_lbfgsb,6,0.14772799042842577,10.134204853218781,0.20059272432751662,10.35728345463718,71.19055155517232,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,True,
evs_resolvability,delay_separation_ns,2.0,182,3833159588,-10.0,proposed_scalar,MKSC-GI-balanced + CCOP-JVP [scalar],False,,61e9256c8109ebf8a1edd9fbc817bc5a1c3a14b3c3e04b0ab3cffc961c7d0a84,7b990a41126de0dace665d7fc78c56e708166708d274baa54b2afac482ced0dc,c4ec44d7d246c07bb163c1919d4000f52bded6df8d4552784f0479aa328daa73,fixed_full6d_reference_sigma2,3.0684696221166283,26818e7dbf8e7182a5745bed20b45f624aafd6cd55d6d2de6b10b615e4f7ffbe,82d3543100d94887d7adf597ad03471678e333a5ebf9d691be266194a9bec714,,,1.342833131674776,0.423635546229201,0.9979758412681277,0.9999430103162782,True,0.5228954713960485,0.5228954715271468,1.277504707867649,46.38243262785185,79.43589912373068,9.82475464118596,False,21.693057579919696,1.0655371686443686,1.7278994051739573,0.08492743503302336,1.403923257254064,23.09698083717376,,,,,30,6650,True,4.211730805659811e-11,False,False,ccop_lbfgsb,3,0.20693164568178643,0.036096259966136524,0.993371841797681,0.8776073043968489,156.81730879552683,False,scalar,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,False,panel_pairing_error
evs_resolvability,delay_separation_ns,2.0,183,4289388588,-10.0,proposed_dual_pol,MKSC-GI-balanced + CCOP-JVP [dual_pol],False,,d7e3ea7908b7a670ccef3dbc670a91939745ad0ae24d0c6557389d14c089691a,c6fdd2c62550bbd2e9541297c84e495c2f288cf1c6c31510c1ad43eb81becbeb,324cc5202b66ffff97019e2fb9d649f9852ccbdee9794d541de347ae773df291,fixed_full6d_reference_sigma2,5.649780902943244,dfd273c80c8576a1767020fad75f94360cdab41b0460b612da1622ba4593b20a,abcb86123383f8703f54992a2e1c7442a60d663bfe41d0f5e004f02e03bb0a83,,,0.003712413713692077,0.011070778144852059,0.5001214002123757,0.9455542806945083,False,1.99904295516322,1.9990429551632212,0.0034929186519761925,36.15648748527629,62.62485995789168,2.056098942215588,True,20.919013563543558,0.8573811007663608,2.783819974400103,0.2243857141584158,0.770843562670052,21.68985712621361,,,,,10,2476,True,1.5696652208471614e-10,False,False,ccop_lbfgsb,6,0.27586866003223764,0.14220277561786226,0.9874153057038653,8.177670012313888,65.00450180381944,True,dual_pol,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,False,delay_error
evs_resolvability,delay_separation_ns,2.0,183,4289388588,-10.0,proposed_full_6d,MKSC-GI-balanced + CCOP-JVP [full_6d],False,,b834ad186a7bea39c3362560cedd6be417b5044332b065946099083ae9dbea0e,324cc5202b66ffff97019e2fb9d649f9852ccbdee9794d541de347ae773df291,324cc5202b66ffff97019e2fb9d649f9852ccbdee9794d541de347ae773df291,fixed_full6d_reference_sigma2,5.649780902943244,5e113fd5843d5766a0c26dbc980165dcfed53d1cc05ce14320f946c8456efb4c,0acc3b7856815e508c6994aba1f9e54402c1bf3dbb9ad14813e86a2edffdba85,,,0.0006106454459535986,0.00531042118649553,5.3951451535359544e-05,0.9092396176034911,False,5.6563649000210585,5.656364900209424,0.001073999284608671,0.08217618708230737,0.09446062161420819,2.0105893174622795,True,22.35341912135482,1.1898373309522867,2.1471354933455586,0.21433428023010492,0.7370012421160936,23.090420363470912,,,,,10,2504,True,1.1416023211995948e-10,False,False,ccop_lbfgsb,6,0.14755646442151785,4.857114542792812,0.35286718694242686,10.089630093614781,65.38451055769178,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,True,
evs_resolvability,delay_separation_ns,2.0,183,4289388588,-10.0,proposed_scalar,MKSC-GI-balanced + CCOP-JVP [scalar],False,,feb00942f03c0213d143d49465b4f3251403953fad86953fd3200620cfe62680,b1c81efcbea04bd2d8ee61c411545b6ae24b98cc22d805b099bfed428190c27a,324cc5202b66ffff97019e2fb9d649f9852ccbdee9794d541de347ae773df291,fixed_full6d_reference_sigma2,5.649780902943244,34627cc8eddee47fcdd76f23f1418a015b89be8b4ecb721d84976de1ab142be2,59bd5a4ec4707af00ba3b1c0a2570abe5215a7f39b49f1f0edf94d179a85c576,,,0.6196956740922854,0.002714943192652846,0.8886265824066037,0.9962124331428384,True,0.9693405136512008,0.9693405141174938,0.6195317624724566,71.61987566670547,115.79607794601783,46.531366186705576,False,19.11642952170223,1.1817734399810433,2.124178972095251,0.19239084515720606,0.8788927849382162,19.995322306640446,,,,,15,3579,True,8.367530360543854e-11,False,False,ccop_lbfgsb,3,0.21442058543625503,0.009853125498004408,0.9759572291577672,0.2701045872668674,734.6422959450823,False,scalar,63,256,3,16,4096,1.25,0.55,0.75,2.0,1.9999999999998128,0.1,0.10000000000000006,0.5,0.05,3,False,panel_pairing_error
